City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
285,saacow,1.6279,42.4407,35.54,33,9,7.94,SO,1710692773
286,ust-nera,64.5667,143.2,-20.23,99,84,1.56,RU,1710692773
287,kattivakkam,13.2167,80.3167,28.05,72,0,4.1,IN,1710692774
288,gadzhiyevo,69.2551,33.3362,-7.44,83,72,9.37,RU,1710692774
289,collie,-33.3667,116.15,13.1,98,1,1.88,AU,1710692774
290,vila franca do campo,37.7167,-25.4333,18.27,99,57,4.34,PT,1710692774
291,jamestown,42.097,-79.2353,4.77,86,100,5.14,US,1710692022
292,grand falls-windsor,48.9332,-55.6649,0.59,91,100,1.38,CA,1710692616
293,mil'kovo,55.6078,37.7956,4.22,99,100,2.92,RU,1710692775
294,ola,59.5833,151.2833,-2.14,80,100,8.36,RU,1710692775
295,tres arroyos,-38.3739,-60.2798,26.07,20,2,6.2,AR,1710692665
296,aoulef,26.9667,1.0833,29.94,11,0,6.87,DZ,1710692776
297,kuala belait,4.5833,114.1833,25.09,89,90,3.04,BN,1710692776
298,vorkuta,67.5,64.0,-12.76,88,100,11.28,RU,1710692776
299,inderbor,48.55,51.7833,4.13,87,100,5.87,KZ,1710692776
300,jiangyan,32.5061,120.1428,6.66,77,96,2.46,CN,1710692777
301,anloga,5.7947,0.8973,30.02,74,20,7.35,GH,1710692777
302,douz,33.4663,9.0203,24.65,23,5,2.36,TN,1710692777
303,puerto la cruz,10.2167,-64.6167,28.19,71,43,3.44,VE,1710692611
304,borazjan,29.2666,51.2159,24.51,49,94,0.88,IR,1710692778
305,namalenga,-10.95,39.1,23.32,97,96,1.58,TZ,1710692778
306,kailua-kona,19.6406,-155.9956,21.95,82,0,2.06,US,1710692778
307,nova sintra,14.8667,-24.7167,20.72,78,85,12.3,CV,1710692778
308,touros,-5.1989,-35.4608,31.04,66,99,5.95,BR,1710692779
309,kyongwon,42.8136,130.1528,-2.11,48,3,5.71,KP,1710692779
310,hatillo,18.4863,-66.8254,32.44,80,0,5.36,PR,1710692774
311,chonchi,-42.6128,-73.8092,12.56,70,100,1.36,CL,1710692779
312,tchintabaraden,15.8969,5.7985,35.79,6,0,5.12,NE,1710692779
313,khanty-mansiysk,61.0042,69.0019,3.06,65,0,8.05,RU,1710692571
314,udachny,66.4167,112.4,-13.64,84,100,4.07,RU,1710692780
315,piacabucu,-10.4056,-36.4344,30.32,68,74,4.51,BR,1710692780
316,awjilah,29.1081,21.2869,20.19,34,22,5.95,LY,1710692780
317,chibougamau,49.9168,-74.3659,-1.21,64,100,3.6,CA,1710692780
318,clarence town,-32.5833,151.7833,19.92,98,99,0.17,AU,1710692781
319,ust'-ilimsk,58.0006,102.6619,-4.2,87,100,4.02,RU,1710692781
320,qaqortoq,60.7167,-46.0333,-5.15,86,100,0.79,GL,1710692781
321,tangalle,6.024,80.7911,25.79,70,2,4.52,LK,1710692782
322,matelandia,-25.2408,-53.9964,35.51,37,51,2.95,BR,1710692782
323,kiruna,67.8557,20.2251,-7.49,53,90,5.14,SE,1710692782
324,meadow lake,34.8014,-106.5436,7.69,74,99,6.41,US,1710692782
325,binzhou,37.3667,118.0167,3.37,39,100,3.03,CN,1710692783
326,san andres,12.5847,-81.7006,30.01,70,20,6.17,CO,1710692783
327,orumiyeh,37.5527,45.0761,7.75,53,40,4.12,IR,1710692783
328,ternate,0.8,127.4,26.52,77,75,3.77,ID,1710692783
329,mahenge,-8.6833,36.7167,19.89,94,83,1.31,TZ,1710692784
330,carutapera,-1.195,-46.02,27.52,89,100,3.06,BR,1710692570
331,new norfolk,-42.7826,147.0587,14.84,97,0,1.31,AU,1710692785
332,quang ngai,15.1167,108.8,22.34,95,0,1.95,VN,1710692785
333,sitka,57.0531,-135.33,6.94,87,100,6.17,US,1710692524
334,kresttsy,58.2452,32.5165,3.99,98,100,1.35,RU,1710692785
335,zakynthos,37.7914,20.8953,17.62,52,40,3.6,GR,1710692613
336,arraial do cabo,-22.9661,-42.0278,36.98,62,0,4.63,BR,1710692786
337,padang,-0.9492,100.3543,26.03,88,99,1.76,ID,1710692516
338,klyuchi,52.2667,79.1667,-2.4,91,100,3.58,RU,1710692786
339,nyurba,63.2842,118.3319,-11.87,94,100,2.74,RU,1710692787
340,barkly west,-28.5354,24.5215,34.6,11,7,6.63,ZA,1710692787
341,mount pearl,47.5166,-52.7813,2.69,67,75,4.63,CA,1710692787
342,itoman,26.1247,127.6694,19.43,79,20,8.75,JP,1710692788
343,panyutyne,48.9333,36.2833,7.06,74,100,1.66,UA,1710692788
344,verkhniy ufaley,56.0567,60.2306,-3.47,89,7,2.06,RU,1710692788
345,chebba,35.2372,11.115,17.84,63,37,6.2,TN,1710692788
346,carnarvon,-24.8667,113.6333,25.92,72,57,9.47,AU,1710692789
347,jumla,29.2747,82.1838,5.98,46,94,2.2,NP,1710692789
348,eduardo castex,-35.915,-64.2945,26.15,41,5,6.75,AR,1710692789
349,kurakhovo,47.9852,37.2821,6.94,76,96,0.54,UA,1710692790
350,marion,39.7684,-86.1555,7.34,44,40,8.75,US,1710692490
351,rovaniemi,66.5,25.7167,-6.33,58,0,3.6,FI,1710692790
352,belomorsk,64.5232,34.7668,-6.39,82,60,1.12,RU,1710692790
353,dawei,14.0833,98.2,26.74,70,79,0.53,MM,1710692790
354,zhatay,62.1594,129.8294,-24.97,77,0,2.0,RU,1710692791
355,dunay,42.8803,132.3375,-2.38,62,34,11.28,RU,1710692791
356,orda,57.1951,56.9091,-4.99,89,17,3.72,RU,1710692791
357,vallenar,-28.5708,-70.7581,26.99,41,0,3.13,CL,1710692791
358,chittaurgarh,24.8833,74.6333,23.97,23,83,3.83,IN,1710692792
359,axim,4.8699,-2.2405,30.62,70,39,4.26,GH,1710692792
360,tarawa,1.419,172.984,28.05,89,40,4.12,KI,1710692792
361,punta del este,-34.9667,-54.95,25.06,54,0,4.63,UY,1710692792
362,salekhard,66.53,66.6019,-6.51,74,84,11.65,RU,1710692660
363,mirny,62.5353,113.9611,-13.2,78,100,3.13,RU,1710692793
364,happy valley-goose bay,53.3168,-60.3315,0.17,86,75,2.57,CA,1710692793
365,hobyo,5.3505,48.5268,27.74,66,4,6.68,SO,1710692650
366,hemsby,52.6971,1.6918,13.13,95,100,6.6,GB,1710692794
367,howrah,22.5892,88.3103,26.0,73,20,2.57,IN,1710692794
368,nemuro,43.3236,145.575,1.13,98,100,7.21,JP,1710692794
369,villa gesell,-37.2639,-56.973,23.36,41,0,6.06,AR,1710692794
370,novovorontsovka,47.5004,33.9175,8.05,74,100,2.57,UA,1710692795
371,tolanaro,-25.0319,46.9987,28.04,78,20,9.26,MG,1710692795
372,la'ie,21.6477,-157.9253,21.17,75,83,3.13,US,1710692795
373,okhotsk,59.3833,143.3,-5.69,82,100,4.83,RU,1710692795
374,as sanad,34.4628,9.264,23.14,23,29,2.08,TN,1710692795
375,kargil,34.5667,76.1,-16.42,86,100,1.2,IN,1710692796
376,ialibu,-6.2821,143.9935,14.57,98,100,0.49,PG,1710692796
377,ust'-kut,56.7938,105.7672,-5.65,95,100,2.99,RU,1710692796
378,kapa'a,22.0752,-159.319,19.18,73,100,6.69,US,1710692796
379,martapura,-3.4167,114.85,26.05,100,75,2.06,ID,1710692797
380,north bend,43.4065,-124.2243,10.09,87,75,2.57,US,1710692797
381,sweet home,44.3976,-122.7362,12.18,66,1,0.45,US,1710692797
382,arawa,-6.2132,155.5367,25.17,88,100,0.92,PG,1710692797
383,vernon,50.2581,-119.2691,11.83,70,11,3.09,CA,1710692797
384,saddiqabad,28.3062,70.1307,25.18,15,0,2.98,PK,1710692798
385,usogorsk,63.4106,48.6872,-2.41,93,100,2.64,RU,1710692798
386,zinjibar,13.1287,45.3807,26.45,76,2,4.82,YE,1710692798
387,marka,1.7159,44.7717,27.76,75,60,7.18,SO,1710692798
388,bozeman,45.6796,-111.0386,8.45,63,0,0.0,US,1710692630
389,villas,26.5504,-81.8687,29.47,77,40,6.17,US,1710692799
390,escuinapa,22.85,-105.8,24.16,62,12,1.14,MX,1710692799
391,bodo,67.28,14.405,-0.68,53,0,10.8,NO,1710692800
392,ocean shores,46.9737,-124.1563,10.01,90,100,0.89,US,1710692714
393,kadom,54.5592,42.4675,0.11,98,100,2.3,RU,1710692800
394,nongstoin,25.5167,91.2667,14.07,32,0,1.18,IN,1710692800
395,zabid,14.1951,43.3152,29.35,58,43,4.34,YE,1710692800
396,kruisfontein,-34.0033,24.7314,19.94,64,100,6.08,ZA,1710692801
397,lodja,-3.4833,23.4333,30.88,55,32,1.61,CD,1710692801
398,saudarkrokur,65.7461,-19.6394,1.71,94,100,2.05,IS,1710692801
399,fecamp,49.7579,0.3746,16.84,92,100,4.65,FR,1710692801
400,bandarbeyla,9.4942,50.8122,26.45,69,1,6.31,SO,1710692802
401,jinka,5.65,36.65,26.71,33,33,1.1,ET,1710692802
402,cobram,-35.9167,145.65,19.24,63,2,4.38,AU,1710692802
403,san jose del cabo,23.0589,-109.6977,22.55,63,0,6.69,MX,1710692665
404,miles city,46.4083,-105.8406,-0.46,51,0,3.09,US,1710692803
405,cascais,38.6979,-9.4215,25.64,63,20,3.09,PT,1710692803
406,buala,-8.145,159.5921,26.81,88,100,2.92,SB,1710692803
407,drayton valley,53.2168,-114.9854,3.39,87,67,1.75,CA,1710692567
408,tarakan,3.3,117.6333,26.24,81,53,2.08,ID,1710692804
409,linxia chengguanzhen,35.6003,103.2064,2.2,44,100,3.37,CN,1710692804
410,prince rupert,54.3161,-130.3201,9.05,87,0,7.2,CA,1710692804
411,dezhou,37.4486,116.2925,7.19,28,72,3.86,CN,1710692804
412,harrisburg,40.2737,-76.8844,13.69,47,100,8.23,US,1710692509
413,sabang,5.8933,95.3214,28.96,72,35,4.8,ID,1710692805
414,morondava,-20.2833,44.2833,28.85,73,56,4.25,MG,1710692805
415,trinidad,-14.8333,-64.9,29.99,79,75,7.2,BO,1710692805
416,lagos,6.5833,3.75,34.18,61,3,4.43,NG,1710692400
417,ouesso,1.6136,16.0517,30.83,52,69,0.83,CG,1710692806
418,gebeit,21.0667,36.3167,28.72,35,100,5.8,SD,1710692806
419,roma,43.2128,-75.4557,7.54,73,100,4.63,US,1710692806
420,tambopata,-12.7333,-69.1833,28.94,84,75,5.66,PE,1710692807
421,masina,-4.3836,15.3914,35.19,49,40,3.09,CD,1710692807
422,gaspe,48.8334,-64.4819,1.12,86,75,3.09,CA,1710692673
423,igunga,-4.2833,33.8833,25.27,61,39,2.41,TZ,1710692508
424,masaka,-0.3338,31.7341,23.1,62,0,3.9,UG,1710692807
425,ain sukhna,29.6002,32.3167,21.36,47,30,6.93,EG,1710692808
426,shingu,33.7333,135.9833,11.34,88,94,2.76,JP,1710692808
427,san zenon,9.2422,-74.5004,36.02,45,37,1.62,CO,1710692808
428,colorines,19.2,-100.1667,25.03,18,91,2.17,MX,1710692808
429,enoch,37.7733,-113.0244,3.14,92,100,2.06,US,1710692809
430,portland,45.5234,-122.6762,13.36,72,20,2.24,US,1710692480
431,silva jardim,-22.6508,-42.3917,36.99,50,6,2.84,BR,1710692809
432,port antonio,18.18,-76.4612,30.95,69,8,5.53,JM,1710692809
433,tateyama,34.9833,139.8667,15.05,69,100,5.2,JP,1710692810
434,horqueta,-23.3428,-57.0597,40.78,27,41,3.98,PY,1710692546
435,naze,28.3667,129.4833,16.51,74,43,7.34,JP,1710692810
436,rizokarpaso,35.6,34.375,15.84,65,100,4.31,CY,1710692810
437,bedele,8.456,36.353,22.38,32,33,1.36,ET,1710692811
438,bilimbay,56.9689,59.8149,-2.79,87,10,3.44,RU,1710692811
439,osby,56.3816,13.9936,5.01,41,1,3.4,SE,1710692811
440,nieuw amsterdam,5.8833,-55.0833,32.09,58,40,5.14,SR,1710692811
441,coquimbo,-29.9533,-71.3436,17.85,77,20,6.69,CL,1710692596
442,tondano,1.3038,124.9112,20.05,93,97,1.04,ID,1710692812
443,sampit,-2.5333,112.95,24.08,95,72,1.24,ID,1710692812
444,ataq,14.5377,46.8319,25.51,41,0,6.54,YE,1710692812
445,sabrum,23.0,91.7319,25.2,52,0,1.23,IN,1710692812
446,tubarjal,30.4999,38.216,26.55,17,96,2.87,SA,1710692813
447,selfoss,63.9331,-20.9971,5.58,83,97,4.43,IS,1710692813
448,bereznik,62.8551,42.7072,-4.12,91,100,3.45,RU,1710692813
449,nagqu,31.5,92.0,-3.17,15,100,2.48,CN,1710692813
450,antsiranana,-12.2787,49.2917,26.26,83,30,4.37,MG,1710692814
451,east ballina,-28.8667,153.5833,20.44,86,41,2.85,AU,1710692814
452,malango,-2.9627,119.9001,19.98,94,100,1.07,ID,1710692814
453,kayunga,0.7025,32.8886,26.47,52,15,3.37,UG,1710692814
454,vadso,70.0744,29.7487,-5.51,79,40,5.66,NO,1710692814
455,kurumkan,54.3,110.3,-13.82,83,100,1.79,RU,1710692659
456,albu kamal,34.45,40.9186,22.48,28,96,7.1,SY,1710692815
457,cadale,2.7603,46.3222,28.21,71,29,7.67,SO,1710692815
458,paita,-5.0892,-81.1144,25.72,68,95,3.62,PE,1710692816
459,walvis bay,-22.9575,14.5053,17.27,63,34,7.7,NA,1710692816
460,nikolayevsk-on-amure,53.1406,140.73,-13.52,98,100,1.42,RU,1710692816
461,harper,4.375,-7.7169,30.62,68,41,3.11,LR,1710692816
462,isetskoye,56.4858,65.3226,-3.09,87,16,4.25,RU,1710692537
463,brinkmann,-30.8659,-62.0374,26.68,71,67,3.86,AR,1710692817
464,galliano,29.4422,-90.2992,19.0,88,100,7.2,US,1710692817
465,monte santo,-10.4378,-39.3328,34.18,29,56,4.11,BR,1710692817
466,sarkand,45.41,79.9186,1.02,69,38,3.01,KZ,1710692817
467,belyy yar,53.6039,91.3903,-0.06,59,0,4.0,RU,1710692818
468,ulladulla,-35.35,150.4667,18.66,94,100,4.14,AU,1710692818
469,hami,42.8,93.45,3.87,24,0,1.01,CN,1710692818
470,vilyuchinsk,52.9306,158.4028,-1.71,97,100,1.92,RU,1710692818
471,zhenlai,45.8495,123.2973,-3.54,59,9,5.09,CN,1710692819
472,tagta,41.6504,59.9164,10.97,58,55,2.06,TM,1710692819
473,khovd,48.0056,91.6419,-2.54,33,6,1.3,MN,1710692819
474,borovichi,58.3878,33.9155,5.01,84,100,5.36,RU,1710692819
475,bereket,39.2446,55.5154,17.01,44,100,2.47,TM,1710692820
476,cuyo,10.8525,121.0086,26.78,81,97,9.2,PH,1710692820
477,vredendal,-31.6683,18.5012,33.05,18,67,6.71,ZA,1710692820
478,pemangkat,1.1667,108.9667,26.03,87,100,3.3,ID,1710692820
479,porto seguro,-16.4497,-39.0647,32.29,70,40,7.72,BR,1710692818
480,floro,61.5996,5.0328,6.04,36,0,7.2,NO,1710692821
481,yukhnov,54.7444,35.2297,0.77,100,100,2.29,RU,1710692821
482,mata-utu,-13.2816,-176.1745,28.27,78,100,2.49,WF,1710692569
483,campo grande,-20.4428,-54.6464,31.75,58,75,5.66,BR,1710692165
484,acapulco de juarez,16.8634,-99.8901,25.9,78,75,3.6,MX,1710692651
485,saint-pierre,-21.3393,55.4781,27.82,69,0,2.57,RE,1710692682
486,kuqa,41.7278,82.9364,6.65,29,0,3.26,CN,1710692579
487,xichang,27.8964,102.2634,14.38,43,5,0.7,CN,1710692822
488,nizhniy kuranakh,58.8353,125.4869,-25.87,100,44,1.51,RU,1710692822
489,revda,56.801,59.9303,-2.25,85,8,3.5,RU,1710692823
490,bantay,17.5847,120.3892,24.43,76,2,1.0,PH,1710692823
491,ghat,24.9647,10.1728,24.35,14,0,6.97,LY,1710692823
492,sao miguel do tapuio,-5.5036,-41.3233,29.84,76,99,2.12,BR,1710692823
493,bonthe,7.5264,-12.505,30.94,68,46,5.81,SL,1710692824
494,calca,-13.3333,-71.95,15.64,68,100,1.28,PE,1710692824
495,los osos,35.3111,-120.8324,15.43,85,0,0.0,US,1710692559
496,sona,45.4388,10.8255,19.16,66,0,2.06,IT,1710692824
497,suva,-18.1416,178.4415,23.71,94,40,0.0,FJ,1710692825
498,uturoa,-16.7333,-151.4333,28.19,73,67,2.45,PF,1710692825
499,seydi,39.4816,62.9137,17.46,28,65,4.35,TM,1710692576
500,aldan,58.6031,125.3894,-24.03,98,38,2.51,RU,1710692825
501,la passe,45.5549,-0.8967,18.13,82,100,2.08,FR,1710692826
502,llallagua,-18.4167,-66.6333,12.29,60,100,4.02,BO,1710692826
503,leava,-14.3,-178.1667,27.12,83,100,5.05,WF,1710692826
504,el calafate,-50.3408,-72.2768,5.43,63,14,5.35,AR,1710692826
505,kashgar,39.4547,75.9797,7.56,29,6,2.0,CN,1710692826
506,pishva,35.308,51.7267,17.37,26,5,3.01,IR,1710692827
507,pokaran,26.9167,71.9167,23.49,10,2,2.83,IN,1710692827
508,aykhal,66.0,111.5,-16.0,100,100,3.17,RU,1710692827
509,novaya igirma,57.1334,103.9112,-4.97,95,100,3.99,RU,1710692828
510,elverum,60.8819,11.5623,-1.75,91,98,1.05,NO,1710692728
511,mweka,-4.85,21.5667,30.49,54,16,0.31,CD,1710692828
512,heroica caborca,30.7167,-112.15,14.85,49,1,1.73,MX,1710692828
513,las lomitas,-24.7096,-60.593,35.5,44,100,3.47,AR,1710692829
514,egilsstadir,65.2653,-14.3948,0.95,93,100,3.6,IS,1710692829
515,aswan,24.0934,32.907,28.61,20,72,9.77,EG,1710692829
516,mediesu aurit,47.7833,23.15,9.32,87,100,3.14,RO,1710692830
517,mut,36.6439,33.4389,14.34,66,74,1.9,TR,1710692830
518,liski,50.9841,39.5155,2.84,87,81,2.34,RU,1710692830
519,uryupinsk,50.8047,42.0138,0.9,99,100,1.44,RU,1710692831
520,lijiang,26.8688,100.2207,7.55,46,3,2.82,CN,1710692831
521,nuku'alofa,-21.1333,-175.2,26.19,100,75,6.17,TO,1710692831
522,pasuquin,18.3328,120.6177,23.94,79,4,3.59,PH,1710692831
523,la ronge,55.1001,-105.2842,-11.86,56,40,4.12,CA,1710692832
524,dwarka,22.2394,68.9678,25.11,59,4,5.98,IN,1710692832
525,formosa do rio preto,-11.0483,-45.1931,33.68,38,87,2.21,BR,1710692832
526,kyren,51.6828,102.1408,-7.81,80,44,1.34,RU,1710692832
527,siquijor,9.2142,123.515,26.45,80,24,4.68,PH,1710692832
528,fomboni,-12.28,43.7425,29.77,70,100,4.76,KM,1710692833
529,emerald,-23.5333,148.1667,21.86,83,28,4.6,AU,1710692833
530,mananjary,-21.2167,48.3333,25.86,83,31,3.4,MG,1710692833
531,vila velha,-20.3297,-40.2925,34.97,68,20,5.66,BR,1710692522
532,prado,-17.3411,-39.2208,30.31,69,38,5.25,BR,1710692834
533,ifrane,33.3333,-5.25,20.68,24,73,5.33,MA,1710692834
534,belmonte,-15.8631,-38.8828,30.97,65,41,5.28,BR,1710692834
535,samoylovka,51.184,43.7081,0.1,99,100,1.7,RU,1710692834
536,nizhniy odes,63.6445,54.856,-3.59,85,100,3.1,RU,1710692835
537,olonets,60.9847,32.9698,-3.58,78,100,6.85,RU,1710692835
538,conde,-7.2597,-34.9075,31.7,70,75,5.14,BR,1710692835
539,el fasher,13.6279,25.3494,35.54,13,39,1.42,SD,1710692835
540,bucerias,20.75,-105.3333,26.1,69,20,0.0,MX,1710692808
541,brak,27.5496,14.2714,23.41,20,1,6.89,LY,1710692836
542,inirida,3.8653,-67.9239,30.78,65,86,0.96,CO,1710692836
543,papao,-17.75,-149.55,25.82,76,33,0.63,PF,1710692836
544,yankton,42.8711,-97.3973,-3.27,63,100,9.26,US,1710692836
545,newman,37.3138,-121.0208,14.02,74,2,0.2,US,1710692837
546,slyudyanka,51.6594,103.7061,-7.56,92,99,2.31,RU,1710692837
547,linden,6.0,-58.3,30.5,62,100,2.83,GY,1710692837
548,saint-felicien,48.6501,-72.4491,-0.62,86,100,2.06,CA,1710692837
549,bamboo flat,11.7,92.7167,27.05,83,1,1.03,IN,1710692838
550,nema,57.5067,50.5011,-4.38,95,71,2.85,RU,1710692838
551,hecun,36.5333,114.1111,9.89,21,99,2.57,CN,1710692838
552,zambezi,-13.5432,23.1047,26.62,61,99,3.48,ZM,1710692839
553,lazaro cardenas,17.9583,-102.2,25.86,59,100,1.0,MX,1710692839
554,vurnary,55.4904,46.9648,-2.61,94,100,1.82,RU,1710692598
555,lae,-6.7221,146.9847,26.05,88,100,2.26,PG,1710692839
556,inhambane,-23.865,35.3833,26.35,82,29,2.6,MZ,1710692839
557,iskushuban,10.2837,50.23,24.97,63,0,7.66,SO,1710692840
558,puerto carreno,6.189,-67.4859,34.99,46,20,1.42,CO,1710692840
559,skidaway island,31.9349,-81.0471,24.43,53,100,4.92,US,1710692840
560,debre mark'os,10.35,37.7333,20.95,27,36,2.65,ET,1710692840
561,saraqib,35.8645,36.8059,15.32,56,100,1.84,SY,1710692841
562,noumea,-22.2763,166.4572,23.99,85,46,4.59,NC,1710692841
563,akureyri,65.6835,-18.0878,0.96,93,75,4.12,IS,1710692841
564,arzgir,45.3728,44.2206,6.67,63,100,3.43,RU,1710692841
565,port moresby,-9.4431,147.1797,25.81,85,92,2.5,PG,1710692842
566,nar'yan-mar,67.6713,53.087,-8.27,92,77,4.47,RU,1710692842
567,weno,7.4515,151.8468,26.84,84,100,6.05,FM,1710692842
568,ouadda,8.0777,22.4007,25.03,70,86,3.14,CF,1710692842
569,la paz,-16.5,-68.15,15.88,62,75,5.14,BO,1710692617
570,wawarsing,41.759,-74.3574,14.12,61,24,6.32,US,1710692843
571,mili,6.0815,171.735,27.88,79,95,7.04,MH,1710692843
572,trairi,-3.2778,-39.2689,29.78,72,97,4.46,BR,1710692638
573,metro,-5.1131,105.3067,24.33,90,45,1.28,ID,1710692843
574,tralee,52.2704,-9.7026,14.14,58,40,6.69,IE,1710692731
575,balkanabat,39.5108,54.3671,16.54,42,96,2.31,TM,1710692844
